809224,22,1.244768,0.000000,12
1659716,23,2.564997,0.000000,15
56332,17,0.093035,0.000000,13
3832745,25,5.851459,0.000000,17
20305,16,0.034641,0.000000,10
572929,22,0.875676,0.000000,12
840836,22,1.301952,0.000000,14
336804,21,0.521769,0.000000,11
48030,17,0.080549,0.000000,7
523656,21,0.804232,0.000000,13
1183127,23,1.806941,0.000000,15
1229083,23,1.873072,0.000000,11
144153,19,0.228726,0.000000,13
726908,22,1.119789,0.000000,14
119854,19,0.186740,0.000000,13
746437,22,1.147014,0.000000,10
201422,20,0.314494,0.000000,10
463439,21,0.716972,0.000000,19
880730,22,1.352954,0.000000,18
529433,22,0.811070,0.000000,16
25389,16,0.046390,0.000000,14
18803,16,0.034793,0.000000,10
3233556,25,4.905482,0.000000,15
559966,22,0.852758,0.000000,14
1161412,23,1.766083,0.000000,13
3012022,25,4.577212,0.000000,15
533665,21,0.817112,0.000000,15
6472,13,0.016021,0.000000,7
1258485,23,1.913297,0.000000,13
1506581,24,2.284632,0.000000,16
2082556,24,3.226453,0.000000,14
28816,16,0.048603,0.000000,12
57963,18,0.089344,0.000000,16
1339032,23,2.046855,0.000000,13
5227219,26,7.946971,0.000000,14
10582097,27,16.081235,0.000000,17
618550,22,0.943893,0.000000,14
5647709,26,8.623699,0.000000,14
707091,22,1.084179,0.000000,12
3906491,25,5.968502,0.000000,13
13166,14,0.021201,0.000000,8
4826279,25,7.404389,0.000000,19
445186,21,0.681562,0.000000,11
5301125,26,8.062677,0.000000,16
1521264,24,2.301721,0.000000,14
2550556,24,3.889323,0.000000,20
60744,18,0.101872,0.000000,14
1071876,23,1.633675,0.000000,15
542261,21,0.845683,0.000000,11
13426501,28,20.321415,0.000000,16
323493,20,0.495463,0.000000,12
9617303,27,14.615900,0.000000,15
160297,19,0.245247,0.000000,11
5150682,26,7.834747,0.000000,16
86884,18,0.135267,0.000000,12
2296791,24,4.139026,0.000000,16
60654,18,0.099267,0.000000,8
1715624,24,2.606598,0.000000,12
1336827,23,2.049910,0.000000,17
2536222,24,3.917737,0.000000,16
15171649,27,23.321723,0.000000,19
3587527,25,5.445535,0.000000,13
344582,21,0.522093,0.000000,15
599226,22,0.916136,0.000000,18
15073854,28,22.871446,0.000000,14
277227,20,0.434576,0.000000,16
10843669,27,16.493483,0.000000,17
10295974,27,15.656660,0.000000,15
4095213,25,6.266184,0.000000,19
1665813,24,2.544869,0.000000,10
1583030,24,2.412904,0.000000,16
792904,22,1.223495,0.000000,16
12496979,27,19.062220,0.000000,15
5225955,26,7.961092,0.000000,18
4088312,25,6.241711,0.000000,11
4873453,26,7.380850,0.000000,20
214527,20,0.327332,0.000000,14
5735592,26,8.731134,0.000000,16
28881,16,0.050363,0.000000,10
10128430,27,15.360243,0.000000,17
110829,19,0.171674,0.000000,11
3745531,25,5.717494,0.000000,21
12608,15,0.023365,0.000000,11
42323,17,0.065961,0.000000,13
15054,15,0.023423,0.000000,7
3814064,25,5.828042,0.000000,17
51080,17,0.083489,0.000000,11
10083429,27,15.342870,0.000000,17
216000,20,0.332515,0.000000,8
269408,20,0.412619,0.000000,12
9608157,27,14.608279,0.000000,21
4963354,26,7.549363,0.000000,18
761900,22,1.169912,0.000000,12
779904,22,1.207870,0.000000,14
713444,22,1.099693,0.000000,12
156601,19,0.256503,0.000000,17
197513,20,0.310612,0.000000,8
365116,21,0.556397,0.000000,9
1905883,24,2.933476,0.000000,14
3411288,25,5.201415,0.000000,13
